ID, Name, Description, Mean, SD, By Row Mean, By Row SD, First Row Mean, First Row SD, Code
cfc6042b-82c8-415f-9b1f-cc645cfb5467, _104_orm_1m, [mssql. 10], 15075, 807, , , NaN, NaN, "[object Object]"
