ID, Name, Description, Mean, SD, By Row Mean, By Row SD, First Row Mean, First Row SD, Code
415d7486-3df0-4e05-a5cf-41fb7ad67d9d, _104_orm_100k, [postgres. 10], 920, 62, , , NaN, NaN, "[object Object]"
