ID, Name, Description, Mean, SD, By Row Mean, By Row SD, First Row Mean, First Row SD, Code
45a61195-e0cb-4f35-bfab-9c38c8dea436, _105_orm_100k, [mssql. 10], 2103, 128, , , NaN, NaN, "[object Object]"
